geocodigo_1,geocodigo_2,distancia,AER,FER,HID,ROD,FRO
3157500,3127503,0.043063482577180505,False,False,False,True,True
3171600,3156502,0.40254841677226655,False,False,False,True,True
3171600,3127800,0.6015212595738283,False,False,False,True,True
2200400,2207793,0.22678434973785216,False,False,False,True,True
2201408,2207751,0.07851557092817557,False,False,False,True,True
3136553,3158201,0.08226614586151491,False,False,False,True,True
3300209,3305505,0.17913274230476797,False,False,False,True,True
2931053,2923605,0.2688944128275309,False,False,False,True,True
2912004,2905206,0.30697723396990084,False,False,False,True,True
3107802,3150539,0.13736074057758504,False,False,False,True,True
2919801,2907558,0.5067316286330646,False,False,False,True,True
2201606,2207751,0.4084477989651082,False,False,False,True,True
3100500,3127503,0.26320637032797656,False,False,False,True,True
3143450,2921807,0.20135399404188814,False,False,False,True,True
2904209,2907558,0.23792428290778203,False,False,False,True,True
3157500,3165503,0.08487321534510536,False,False,False,True,True
3301603,3301108,0.16560038569166238,False,False,False,True,True
3120003,3150539,0.10503088191094379,False,False,False,True,True
2210904,2207934,0.2942618716941636,False,False,False,True,True
2210904,2210391,0.3103546705494804,False,False,False,True,True
3125952,3142106,0.1733804865655495,False,False,False,True,True
3126505,3106507,0.11724611584194078,False,False,False,True,True
3124609,3151107,0.14497510794118806,False,False,False,True,True
2905008,2912004,0.2305714770893069,False,False,False,True,True
3154002,3120003,0.27299695088997683,False,False,False,True,True
3148756,3100302,0.26558334406407896,False,False,False,True,True
3126505,3116100,0.2041116918371193,False,False,False,True,True
3148608,3165503,0.3045556289906795,False,False,False,True,True
3300506,3301603,0.14830982581704916,False,False,False,True,True
3148608,3119203,0.2823588136994218,False,False,False,True,True
2210003,2207934,0.2970518400134497,False,False,False,True,True
3140902,3100302,0.13450068568627616,False,False,False,True,True
3148756,3166303,0.1650551053513318,False,False,False,True,True
3100609,3158201,0.19623898760323744,False,False,False,True,True
2210904,2207306,0.26306934753072087,False,False,False,True,True
3148608,3171907,0.26149142649798546,False,False,False,True,True
3127073,3157005,0.24148994381796618,False,False,False,True,True
2207306,2210391,0.22534913314581817,False,False,False,True,True
3143906,3138005,0.25414520254167683,False,False,False,True,True
3143450,3170651,0.29631000933078433,False,False,False,True,True
3113404,3131158,0.4688024549255645,False,False,False,True,True
3146701,3138005,0.16410521309840573,False,False,False,True,True
3145372,3157005,0.18583521143980478,False,False,False,True,True
3170578,3113404,0.24167612204827063,False,False,False,True,True
2203701,2202174,0.4079237615345307,False,False,False,True,True
3301504,3301603,0.15879924839452428,False,False,False,True,True
2203503,2207751,0.4558715211417266,False,False,False,True,True
3157500,3100500,0.26989663784386736,False,False,False,True,True
2209971,2206670,0.15895056136081404,False,False,False,True,True
3154002,3100302,0.20184192639824047,False,False,False,True,True
3155603,3157005,0.6007643391881502,False,False,False,True,True
3171600,3119500,0.24231688583211416,False,False,False,True,True
2209971,2203701,0.23534609606666118,False,False,False,True,True
3148756,3140902,0.23459093658415286,False,False,False,True,True
3100500,3144359,0.26437563199379494,False,False,False,True,True
2203701,2206670,0.17305179150982314,False,False,False,True,True
2918753,2905206,0.3458290480179332,False,False,False,True,True
2202737,2207793,0.24373998837400151,False,False,False,True,True
2210383,2207751,0.25573285502729226,False,False,False,True,True
2203503,2210383,0.3366701239173276,False,False,False,True,True
3301504,3301108,0.04427261599565142,False,False,False,True,True
3161601,3157500,0.15183309651089846,False,False,False,True,True
3107802,3154002,0.3030202683338426,False,False,False,True,True
2210003,2205359,0.2114243922267552,False,False,False,True,True
3161601,3100500,0.344292248580161,False,False,False,True,True
2205250,2203503,0.5001407423106948,False,False,False,True,True
2202851,2210359,0.3501868584876418,False,False,False,True,True
3170651,3155603,0.3179511431182099,False,False,False,True,True
3109253,3131158,0.1631174327338756,False,False,False,True,True
2202778,2209708,0.36765294911351176,False,False,False,True,True
2201002,2210979,0.2566027125939798,False,False,False,True,True
2202778,2210102,0.47060320416499196,False,False,False,True,True
3300209,3305604,0.22113018744501503,False,False,False,True,True
2903003,2914109,0.5508011599975623,False,False,False,True,True
3107802,3120003,0.08629808747684573,False,False,False,True,True
2205805,2206670,0.28842530838583064,False,False,False,True,True
2912400,2903003,0.1721965095290386,False,False,False,True,True
2202059,2205508,0.3874009430107972,False,False,False,True,True
2202208,2205508,0.41494274137740766,False,False,False,True,True
2200301,2201606,0.25397483979648544,False,False,False,True,True
2201200,2203701,0.3531601445264618,False,False,False,True,True
3304706,3151107,0.19635632952659102,False,False,False,True,True
3143906,3105509,0.1781677974514546,False,False,False,True,True
3135456,3116100,0.2770284655052125,False,False,False,True,True
3142106,3171402,0.10242968598755209,False,False,False,True,True
2926905,2912509,0.3131003119399412,False,False,False,True,True
2208809,2204006,0.45114841803182143,False,False,False,True,True
3119500,3156502,0.22246749542612254,False,False,False,True,True
2912400,2911303,0.5403269867542196,False,False,False,True,True
3127701,3165503,0.41936714755955035,False,False,False,True,True
3148202,3143906,0.16559983862727626,False,False,False,True,True
3119203,3165503,0.18023688694899476,False,False,False,True,True
2915353,2911303,0.43536972363656645,False,False,False,True,True
2209377,2202075,0.11151493789571576,False,False,False,True,True
3106309,3144359,0.15697398706745208,False,False,False,True,True
3125952,3161403,0.05768749128059049,False,False,False,True,True
2202737,2200301,0.1631915117532312,False,False,False,True,True
3142106,3161403,0.12940212236187398,False,False,False,True,True
2201606,2210383,0.44324302110849323,False,False,False,True,True
2904506,2913002,0.767232166174106,False,False,False,True,True
2203354,2202851,0.5206944390809506,False,False,False,True,True
3154002,3171154,0.19453745287333438,False,False,False,True,True
2201002,2204006,0.36986200549224757,False,False,False,True,True
2912400,2915353,0.7434561772615895,False,False,False,True,True
2919504,2905206,0.774123566635393,False,False,False,True,True
3148202,3105509,0.09514797840314232,False,False,False,True,True
3112307,3102852,0.24550727650343215,False,False,False,True,True
3301504,3302452,0.12107132768532596,False,False,False,True,True
3155603,3130655,0.3674662319469064,False,False,False,True,True
2208809,2203503,0.5509201138988076,False,False,False,True,True
3157005,3156502,0.2471612909258594,False,False,False,True,True
3168002,3155603,0.37403133310073927,False,False,False,True,True
3157906,3148756,0.15834045327014287,False,False,False,True,True
3170651,3130655,0.14408406468426843,False,False,False,True,True
2200400,2202208,0.363667081904626,False,False,False,True,True
2110609,2100907,0.7058831846845655,False,False,False,True,True
2210979,2211407,0.06078398737362206,False,False,False,True,True
2209377,2210979,0.20001671476931454,False,False,False,True,True
3168002,3157005,0.35984866201825066,False,False,False,True,True
2100154,2112506,0.17476024322156317,False,False,False,True,True
3107802,3170578,0.22173134016814597,False,False,False,True,True
2207009,2202778,0.22181197413274586,False,False,False,True,True
2202778,2210391,0.4027191607123524,False,False,False,True,True
3171907,3119203,0.14869485897601142,False,False,False,True,True
3161601,3127701,0.335165681663062,False,False,False,True,True
3154002,3112901,0.19579590666612037,False,False,False,True,True
3100609,3102852,0.29350362473821523,False,False,False,True,True
3112901,3140902,0.1359095293016683,False,False,False,True,True
3113404,3129301,0.36201027895339444,False,False,False,True,True
2926905,2907558,0.20436216820538328,False,False,False,True,True
3158201,3171907,0.30693243893780287,False,False,False,True,True
3125952,3122009,0.18437433004760162,False,False,False,True,True
3135456,3126505,0.13237955573044838,False,False,False,True,True
2918753,2912004,0.26291761188784607,False,False,False,True,True
3122009,3157906,0.2500178453173932,False,False,False,True,True
3303401,3305604,0.38034316270663254,False,False,False,True,True
3300209,3300258,0.33108322072850466,False,False,False,True,True
2210805,2210391,0.5372809213461465,False,False,False,True,True
3148202,3124906,0.06292484364052289,False,False,False,True,True
3303401,3301306,0.3865641391735403,False,False,False,True,True
2908705,2921807,0.4139008175224997,False,False,False,True,True
2204006,2203503,0.23713877369331027,False,False,False,True,True
2202208,2206753,0.1996510875269321,False,False,False,True,True
3301108,3302452,0.11806834235933802,False,False,False,True,True
2923605,2905206,0.666825082872401,False,False,False,True,True
3144201,3171907,0.061109261034258025,False,False,False,True,True
3171600,3126505,0.190427529233534,False,False,False,True,True
3100609,3139201,0.3491119679810647,False,False,False,True,True
3113404,3109253,0.383865466847519,False,False,False,True,True
3157906,3145877,0.13055311631162989,False,False,False,True,True
3165552,3102852,0.16575703025899968,False,False,False,True,True
3143450,3162708,0.5019888964928846,False,False,False,True,True
3123858,3170578,0.0691302835723535,False,False,False,True,True
3157906,3140902,0.13136260748342346,False,False,False,True,True
3124906,3171402,0.23920546958134967,False,False,False,True,True
2904506,2929909,0.9477809846591699,False,False,False,True,True
3129301,3109253,0.044404476024407405,False,False,False,True,True
2923605,2907558,0.12441064993149656,False,False,False,True,True
3119203,3127701,0.4136791200073957,False,False,False,True,True
3107802,3123858,0.22099995384609322,False,False,False,True,True
2207306,2207934,0.29046891867234337,False,False,False,True,True
2201200,2201507,0.3056250781260525,False,False,False,True,True
3165552,3141801,0.5735983571465484,False,False,False,True,True
3146701,3303005,0.12239714880296783,False,False,False,True,True
3126505,3103405,0.3228294628214056,False,False,False,True,True
3171402,3161403,0.081326854793961,False,False,False,True,True
3139201,3102852,0.2277539669557322,False,False,False,True,True
3300506,3305901,0.37085422521282935,False,False,False,True,True
2907608,2915353,0.31735653364384137,False,False,False,True,True
3125952,3113305,0.2529320987274718,False,False,False,True,True
2204006,2211407,0.15155965571006141,False,False,False,True,True
2908705,3162708,0.41694727084258176,False,False,False,True,True
2923035,2912509,0.3270856412338223,False,False,False,True,True
3300209,3301876,0.11990380928105959,False,False,False,True,True
3170651,3162708,0.3021553921236141,False,False,False,True,True
2209609,2203503,0.263011948892791,False,False,False,True,True
2904506,2903003,0.5993394794797321,False,False,False,True,True
3305307,3302452,0.11941576855524959,False,False,False,True,True
2100154,2100907,0.21996257534799382,False,False,False,True,True
3302106,3301108,0.42562402493262125,False,False,False,True,True
3304706,3303005,0.1211443773608454,False,False,False,True,True
2201507,2203701,0.19034468577225594,False,False,False,True,True
3135456,3103405,0.30254819424676205,False,False,False,True,True
3162609,3129301,0.11136153526632672,False,False,False,True,True
2912004,2926806,0.22941893913520858,False,False,False,True,True
2207306,2210805,0.35431852325087565,False,False,False,True,True
2208601,2210383,0.19654620120883873,False,False,False,True,True
2202851,2203453,0.5353750953033369,False,False,False,True,True
3144201,3119203,0.16714663348680223,False,False,False,True,True
2918753,2926806,0.3812878505261904,False,False,False,True,True
2205409,2206670,0.26164292671446554,False,False,False,True,True
3123858,3113404,0.1889152477858704,False,False,False,True,True
2912400,2932408,0.33181192698622003,False,False,False,True,True
3154002,3113404,0.4398019646805681,False,False,False,True,True
2913002,2929909,0.4962084041723628,False,False,False,True,True
3305208,3300209,0.24335602367631254,False,False,False,True,True
3301306,3302403,0.4327060500476812,False,False,False,True,True
2209500,2210805,0.4339723190274224,False,False,False,True,True
2208601,2200301,0.41288941022868214,False,False,False,True,True
2209377,2207009,0.26568098490803943,False,False,False,True,True
3139409,3140902,0.3098360043336236,False,False,False,True,True
3149002,3171402,0.09579305469704799,False,False,False,True,True
3139409,3112901,0.2493869491606999,False,False,False,True,True
3122009,3145877,0.12070499660436221,False,False,False,True,True
2913002,2923035,0.16720697884119992,False,False,False,True,True
3305208,3301876,0.12448495235055161,False,False,False,True,True
2209609,2210383,0.10177423999806016,False,False,False,True,True
3302304,3148202,0.10320704497589157,False,False,False,True,True
3158201,3163003,0.3052491443802629,False,False,False,True,True
3113305,3122009,0.17082901050846247,False,False,False,True,True
3129301,3130903,0.1467521319533604,False,False,False,True,True
3139409,3171154,0.32084890011026745,False,False,False,True,True
3141801,3145307,0.7524703805326975,False,False,False,True,True
2201945,2206753,0.1560167492412561,False,False,False,True,True
3168002,3130655,0.31764150377002054,False,False,False,True,True
2926905,2923035,0.3398421303765101,False,False,False,True,True
3171600,3103405,0.2831364168166753,False,False,False,True,True
2900504,2923605,0.10526959540066913,False,False,False,True,True
2201945,2202059,0.20228460847463725,False,False,False,True,True
3167707,3129301,0.23142628486411043,False,False,False,True,True
3300209,3301306,0.4030246237468205,False,False,False,True,True
2201770,2202059,0.1952162596366618,False,False,False,True,True
3165552,3145307,0.31396917502112703,False,False,False,True,True
2209500,2210391,0.48586186851244506,False,False,False,True,True
3169208,3149002,0.14938736014745893,False,False,False,True,True
3148202,3302205,0.32047008840140234,False,False,False,True,True
3165552,3139201,0.25494408665913476,False,False,False,True,True
2905008,2911659,0.28979804323568803,False,False,False,True,True
3169208,3124906,0.24635989090272314,False,False,False,True,True
3145877,3162559,0.12433910202560479,False,False,False,True,True
3305307,3305901,0.13048463000733218,False,False,False,True,True
2932408,2907608,0.19867901276598599,False,False,False,True,True
3119500,3103405,0.26392554874633967,False,False,False,True,True
2210805,2207934,0.42909032595546376,False,False,False,True,True
3154002,3157252,0.33298651172517835,False,False,False,True,True
3170057,3113404,0.15847340884934125,False,False,False,True,True
2207934,2207959,0.23854856681226475,False,False,False,True,True
2201176,2211407,0.14587105729598418,False,False,False,True,True
2917409,2911659,0.5773822746730162,False,False,False,True,True
2205409,2203701,0.39053366701557035,False,False,False,True,True
3144201,3158201,0.31932404382950413,False,False,False,True,True
3124906,3103108,0.10910718474907322,False,False,False,True,True
3167707,3125804,0.08439849682310889,False,False,False,True,True
3162609,3167707,0.12006522937396352,False,False,False,True,True
2919504,2918753,0.49698308068326913,False,False,False,True,True
3139409,3162559,0.18081722289245478,False,False,False,True,True
3139409,3157252,0.29903729295113307,False,False,False,True,True
2900504,2926905,0.3285556260700683,False,False,False,True,True
3144201,3140100,0.17212177459598962,False,False,False,True,True
3126752,3139201,0.1361909824770089,False,False,False,True,True
2209609,2208601,0.2823912386691884,False,False,False,True,True
2207009,2210979,0.44546515711616325,False,False,False,True,True
3113404,3159357,0.08528775083221164,False,False,False,True,True
3305901,3304607,0.12333611371585843,False,False,False,True,True
3157252,3159357,0.10335467341242606,False,False,False,True,True
3300704,3305208,0.09230631612314177,False,False,False,True,True
3305307,3304607,0.12651317326569272,False,False,False,True,True
3302304,3302205,0.22841605200956605,False,False,False,True,True
3302304,3303005,0.21787278023680315,False,False,False,True,True
3167608,3157252,0.19961235537187405,False,False,False,True,True
3122009,3138674,0.17398812962131013,False,False,False,True,True
2201200,2201770,0.23684327553194362,False,False,False,True,True
2201945,2201770,0.08237224932033034,False,False,False,True,True
3122504,3130903,0.1744856856471145,False,False,False,True,True
2210003,2207959,0.3477057704374498,False,False,False,True,True
2202778,2209500,0.3314068004245277,False,False,False,True,True
3145307,3116100,0.7576105805653004,False,False,False,True,True
3162708,3130655,0.24981051207134558,False,False,False,True,True
3170057,3130903,0.08713159275606644,False,False,False,True,True
3103108,3304102,0.08304934142440146,False,False,False,True,True
3302106,3305307,0.28931754774285734,False,False,False,True,True
3100609,3163003,0.41098935787242213,False,False,False,True,True
3302403,3305901,0.41760771700347843,False,False,False,True,True
3138674,3162559,0.06855764530452836,False,False,False,True,True
3168408,3122504,0.1371248849898734,False,False,False,True,True
2201176,2206902,0.1902878707989759,False,False,False,True,True
3134004,3156502,0.5312963683690661,False,False,False,True,True
2206902,2203503,0.32599186076579095,False,False,False,True,True
3168408,3167707,0.10196808239399212,False,False,False,True,True
3119203,3140100,0.23194797247684817,False,False,False,True,True
3135456,3145307,0.5391141976759655,False,False,False,True,True
3113404,3150158,0.06878637216406598,False,False,False,True,True
3125804,3101805,0.18522921526543884,False,False,False,True,True
2915353,2918506,0.4315752475834515,False,False,False,True,True
3167707,3123700,0.06238323034909072,False,False,False,True,True
2903003,2929909,0.6739501337485706,False,False,False,True,True
3139409,3138674,0.19441180140358325,False,False,False,True,True
2210805,2207959,0.2556469054012066,False,False,False,True,True
3123700,3125804,0.057797638411291374,False,False,False,True,True
2926905,2924306,0.5222974400024043,False,False,False,True,True
2202208,2205276,0.35031961741308143,False,False,False,True,True
3302106,3300159,0.05395058524559225,False,False,False,True,True
2918753,2904605,0.49973259565853906,False,False,False,True,True
3167608,3139409,0.1390873241055434,False,False,False,True,True
3170057,3150158,0.12852167468208803,False,False,False,True,True
3300704,3300258,0.08717324725052834,False,False,False,True,True
2911659,2926806,0.19515969136515968,False,False,False,True,True
3122009,3124203,0.23481563895685678,False,False,False,True,True
2924306,2923035,0.5254797922043587,False,False,False,True,True
3145307,3103405,0.6431515637762295,False,False,False,True,True
3304706,3300902,0.2813782689229386,False,False,False,True,True
2206753,2202711,0.2165470915954019,False,False,False,True,True
2907608,2918506,0.16706533075268087,False,False,False,True,True
2908705,2917409,0.4624678979891951,False,False,False,True,True
2932408,2925600,0.14835996692338663,False,False,False,True,True
3168408,3123700,0.09062120385590447,False,False,False,True,True
2919504,2923605,0.44752233272684244,False,False,False,True,True
3126752,3100609,0.3834873962551124,False,False,False,True,True
3160959,3130903,0.11018887174678844,False,False,False,True,True
2201945,2202406,0.16515470547703556,False,False,False,True,True
3169208,3125309,0.10170141352896497,False,False,False,True,True
3163003,3132701,0.5503973064550884,False,False,False,True,True
3140100,3127701,0.38387893975864734,False,False,False,True,True
3113404,3157252,0.18798878926247212,False,False,False,True,True
3170057,3130556,0.14143757808502533,False,False,False,True,True
2909000,2908705,0.1424609740891269,False,False,False,True,True
2909000,3162708,0.2916334144543084,False,False,False,True,True
2932408,2913101,0.2648937825599087,False,False,False,True,True
2912400,2913101,0.10041807953940549,False,False,False,True,True
3113305,3125309,0.07400747545222994,False,False,False,True,True
3139201,3137007,0.39981671723048395,False,False,False,True,True
2209609,2209153,0.20461481461359154,False,False,False,True,True
3165552,3137007,0.4250341589715406,False,False,False,True,True
2200905,2203503,0.36045104412197687,False,False,False,True,True
2201770,2202406,0.18689309197704249,False,False,False,True,True
2201945,2202711,0.14886584507615094,False,False,False,True,True
2209500,2202109,0.23568624207515312,False,False,False,True,True
3119500,3134004,0.4166691735723233,False,False,False,True,True
2211308,2203503,0.4424020372918253,False,False,False,True,True
2904001,2913002,0.3940029485848141,False,False,False,True,True
2930808,2903003,0.49805753562678823,False,False,False,True,True
3303104,3302205,0.17842686204637162,False,False,False,True,True
2907608,2925600,0.19878867409702655,False,False,False,True,True
3171501,3127701,0.2950198371896886,False,False,False,True,True
2208403,2202406,0.2481040131501796,False,False,False,True,True
3169208,3304102,0.06226529798005208,False,False,False,True,True
2919504,2900504,0.3739588014547553,False,False,False,True,True
2904001,2923035,0.3565941463938118,False,False,False,True,True
3130556,3150158,0.19511237817976923,False,False,False,True,True
2904001,2929909,0.2934363644170199,False,False,False,True,True
2930808,2903235,0.41832682392253373,False,False,False,True,True
2202208,2202711,0.3319001603025715,False,False,False,True,True
2202406,2202711,0.10163986080279735,False,False,False,True,True
2904001,2924306,0.4482113839465251,False,False,False,True,True
3140100,3171501,0.18078655977275082,False,False,False,True,True
3304706,3305133,0.3057013225374285,False,False,False,True,True
3133204,3123700,0.1876890991700813,False,False,False,True,True
2211704,2207009,0.30744984104295914,False,False,False,True,True
3139409,3154150,0.05374350802042647,False,False,False,True,True
3132701,3126901,0.5771743747592005,False,False,False,True,True
3303104,3304102,0.10324342264707131,False,False,False,True,True
2201770,2208403,0.37012843050550137,False,False,False,True,True
2205409,2201507,0.5237279856535625,False,False,False,True,True
2201200,2208403,0.5172580933863468,False,False,False,True,True
3126752,3132701,0.33868922129375023,False,False,False,True,True
3164472,3160959,0.042926449678799425,False,False,False,True,True
3153509,3112109,0.11215740282618084,False,False,False,True,True
3113305,3124203,0.14514938672250718,False,False,False,True,True
3300704,3301306,0.4367294016142806,False,False,False,True,True
2201556,2207959,0.20532155690224818,False,False,False,True,True
3130556,3113404,0.2565464279365724,False,False,False,True,True
2207009,2209955,0.2803491889653879,False,False,False,True,True
2210003,2202455,0.45323315868790276,False,False,False,True,True
2209906,2200301,0.40116853243972017,False,False,False,True,True
3124203,3112109,0.123538840627939,False,False,False,True,True
3101805,3127701,0.12643874961009569,False,False,False,True,True
3300704,3300233,0.14506633479918654,False,False,False,True,True
3167608,3158904,0.07862845984797057,False,False,False,True,True
2201507,2210052,0.32935261717721526,False,False,False,True,True
3123700,3101805,0.21642065424469614,False,False,False,True,True
2904605,2926806,0.45277226991633174,False,False,False,True,True
3167608,3113404,0.3587806160139355,False,False,False,True,True
2206696,2202653,0.22153947924636208,False,False,False,True,True
2919504,2904605,0.5891511393219192,False,False,False,True,True
2205409,2202653,0.3148965791327684,False,False,False,True,True
2925600,2914604,0.12634465842089287,False,False,False,True,True
3139508,3154150,0.11661468526161477,False,False,False,True,True
2925600,2913101,0.25322323622416404,False,False,False,True,True
3113305,3110103,0.11174754250795547,False,False,False,True,True
3304805,3304607,0.39851273577679186,False,False,False,True,True
3139201,3152402,0.29048597208888816,False,False,False,True,True
2908705,2911659,0.3578362285737675,False,False,False,True,True
3139508,3153509,0.07174665336219405,False,False,False,True,True
2912400,2903235,0.15530555096088405,False,False,False,True,True
3168408,3133204,0.18348185047601517,False,False,False,True,True
2210409,2209153,0.7020623853096757,False,False,False,True,True
3164472,3130903,0.1489068238175876,False,False,False,True,True
2900504,2926707,0.3676007141588015,False,False,False,True,True
2210003,2202117,0.4123740471628555,False,False,False,True,True
2202208,2210656,0.44267841800147045,False,False,False,True,True
2211308,2206902,0.1915091458271484,False,False,False,True,True
2926004,2203453,0.6322559623036803,False,False,False,True,True
2919157,2913101,0.2203225465672482,False,False,False,True,True
2914604,2919157,0.08306998930000424,False,False,False,True,True
3302106,3304805,0.3298670379810979,False,False,False,True,True
2201556,2210805,0.11904190433262943,False,False,False,True,True
3301405,3304607,0.18890990041583755,False,False,False,True,True
3157377,3157005,0.5460317963189734,False,False,False,True,True
2925600,2929255,0.12880111591594318,False,False,False,True,True
3164472,3130556,0.09963562704867486,False,False,False,True,True
2907608,2929255,0.24637041693397438,False,False,False,True,True
3134004,3103405,0.38129286062887535,False,False,False,True,True
3145307,3137007,0.21443297579060316,False,False,False,True,True
2200905,2209153,0.34903789307224625,False,False,False,True,True
2201507,2208403,0.3991518565986143,False,False,False,True,True
3124203,3110103,0.049934506925028654,False,False,False,True,True
2202117,2202455,0.12065455150459783,False,False,False,True,True
2914604,2929255,0.0791450794946955,False,False,False,True,True
2204808,2207009,0.42927080125197487,False,False,False,True,True
2201960,2201507,0.32453753057053036,False,False,False,True,True
2209104,2207009,0.39919994036295925,False,False,False,True,True
3168002,3120870,0.38820759388108317,False,False,False,True,True
2210409,2209906,0.5763868173986346,False,False,False,True,True
3169505,3101805,0.34778086401550984,False,False,False,True,True
3157377,3168002,0.5546428043991257,False,False,False,True,True
2920304,2911659,0.1699987688091887,False,False,False,True,True
3171501,3126901,0.0164509873196312,False,False,False,True,True
2903235,2913101,0.22340194706320116,False,False,False,True,True
2202000,2202653,0.24707140776928183,False,False,False,True,True
3304102,3110103,0.2970502337437556,False,False,False,True,True
3117009,3156502,0.479092973184938,False,False,False,True,True
2211704,2209500,0.19245946315729806,False,False,False,True,True
3102050,3153509,0.09537987778339077,False,False,False,True,True
2210656,2206951,0.42262333951760844,False,False,False,True,True
2202539,2210052,0.33530648549518993,False,False,False,True,True
2210805,2202109,0.2023729879369902,False,False,False,True,True
2918506,2929255,0.2031819386458039,False,False,False,True,True
2201960,2208403,0.14238088007767677,False,False,False,True,True
3102050,3112109,0.08788426296594314,False,False,False,True,True
2930808,2929909,0.35155132681823403,False,False,False,True,True
2908705,2925709,0.36683867708430895,False,False,False,True,True
2202117,2207959,0.36927555415551777,False,False,False,True,True
3140530,3154150,0.10681833024363993,False,False,False,True,True
3303104,3306156,0.15787706480561156,False,False,False,True,True
2202539,2202653,0.0745993981105402,False,False,False,True,True
2911659,2925709,0.294501635504147,False,False,False,True,True
2208304,2210052,0.17486478224574017,False,False,False,True,True
2209906,2206951,0.228989104487979,False,False,False,True,True
2204709,2206902,0.3133868105389459,False,False,False,True,True
3305133,3300902,0.21670976338070613,False,False,False,True,True
3140530,3139508,0.1275557846800299,False,False,False,True,True
3168002,3106655,0.5180810949804503,False,False,False,True,True
2924306,2900108,0.14423266859526507,False,False,False,True,True
3117009,3134004,0.3111783894855663,False,False,False,True,True
3306156,3304102,0.17867740644181768,False,False,False,True,True
3144656,3162708,0.2638401154060838,False,False,False,True,True
3120870,3106655,0.34157543372499144,False,False,False,True,True
3126752,3152402,0.2676739247316814,False,False,False,True,True
3302403,3301405,0.3052235751317175,False,False,False,True,True
3157377,3120870,0.19397501585398044,False,False,False,True,True
3302205,3305133,0.16370642579889344,False,False,False,True,True
3133204,3112653,0.09850438256703072,False,False,False,True,True
3132701,3110806,0.20987076661216092,False,False,False,True,True
3169505,3112653,0.2374211452293775,False,False,False,True,True
2203859,2209500,0.12034038238683192,False,False,False,True,True
2903235,2906204,0.15845082578867212,False,False,False,True,True
2208304,2201507,0.386788071968809,False,False,False,True,True
2203859,2202109,0.2103408723440635,False,False,False,True,True
3113008,3103405,0.49782682410222506,False,False,False,True,True
2919504,2910107,0.1403398413581266,False,False,False,True,True
3139508,3203007,0.42399852668696264,False,False,False,True,True
3202009,3124203,0.07753185911729296,False,False,False,True,True
3123528,3140530,0.09759570552995281,False,False,False,True,True
2211308,2204709,0.2717723404409434,False,False,False,True,True
2204808,2209955,0.15214333054220608,False,False,False,True,True
2201960,2208304,0.20911955531443,False,False,False,True,True
3135076,3126901,0.1405083223356077,False,False,False,True,True
3131208,3113404,0.42425331452282433,False,False,False,True,True
2208304,2202539,0.4780449506503746,False,False,False,True,True
3202009,3202306,0.18870874002484467,False,False,False,True,True
2918506,2930204,1.306084269700641,False,False,False,True,True
2210656,2205276,0.17187604525586947,False,False,False,True,True
2201556,2202117,0.40599491639113855,False,False,False,True,True
3123528,3158904,0.16052647417977361,False,False,False,True,True
3158904,3117405,0.29214219820280346,False,False,False,True,True
2909000,2924702,0.23622322805137008,False,False,False,True,True
3300605,3302205,0.22507909896264405,False,False,False,True,True
3131208,3167608,0.4315110386524891,False,False,False,True,True
2908705,2924702,0.2596426361334875,False,False,False,True,True
3117009,3157377,0.20583785784957795,False,False,False,True,True
2204808,2203404,0.16171314722540547,False,False,False,True,True
2919504,2926707,0.06624403861119794,False,False,False,True,True
3102209,3130903,0.41464703774216394,False,False,False,True,True
3135076,3110806,0.2379900181072465,False,False,False,True,True
3162708,2924702,0.4825365692969269,False,False,False,True,True
3202009,3201803,0.17993764198286835,False,False,False,True,True
2205276,2202406,0.33479600866643233,False,False,False,True,True
3301009,3304607,0.7219336895098681,False,False,False,True,True
2926707,2900108,0.3598182657214135,False,False,False,True,True
3131208,3117405,0.13205058415204385,False,False,False,True,True
3152402,3137007,0.18628510443980306,False,False,False,True,True
2209104,2211704,0.15217500490355443,False,False,False,True,True
3123528,3163607,0.20449152045564478,False,False,False,True,True
3131208,3130903,0.4765038396457965,False,False,False,True,True
2930808,2914406,0.15734094441544513,False,False,False,True,True
3117405,3163607,0.09078887995326612,False,False,False,True,True
2209658,2202117,0.20483281945765786,False,False,False,True,True
3302205,3300902,0.3728709639985331,False,False,False,True,True
3140530,3203007,0.3559749168297866,False,False,False,True,True
2210656,2202604,0.4452916749872875,False,False,False,True,True
2929909,2914406,0.2343068495077668,False,False,False,True,True
3144656,2924702,0.38046473754723986,False,False,False,True,True
2907202,2203453,1.0142178939489632,False,False,False,True,True
2206357,2202406,0.5502661912529538,False,False,False,True,True
2207702,2201919,0.3199858214643913,False,False,False,True,True
2204907,2202109,0.2175557542844322,False,False,False,True,True
2910107,2904605,0.4533395923604262,False,False,False,True,True
2906204,2919157,0.3129233269551407,False,False,False,True,True
3132305,3145307,0.22061182144470162,False,False,False,True,True
2209104,2207553,0.10434785783346591,False,False,False,True,True
2202000,2201919,0.22482393877641252,False,False,False,True,True
2925709,2924702,0.25792883678575595,False,False,False,True,True
3302056,3302205,0.3007628160218756,False,False,False,True,True
3113008,3145307,0.33571904322707885,False,False,False,True,True
2209906,2202604,0.3982804312972658,False,False,False,True,True
3152402,3132701,0.2514370900164646,False,False,False,True,True
2920304,2925709,0.3616932119805677,False,False,False,True,True
